customer_id,join_date,plan,country,industry,monthly_revenue,monthly_logins,features_used,data_usage_gb,support_tickets,avg_response_time_hours,satisfaction_score,payment_method,late_payments,churned,churn_date,churn_score
CUST_000187,2024-07-07 00:47:40.628810,Basic,US,Healthcare,32.42,21,3,16.22,3,1.3,7.4,Credit Card,1,0,,-0.45
CUST_000188,2023-12-25 00:47:40.628810,Enterprise,Canada,Technology,224.06,7,5,11.19,2,23.2,7.0,Credit Card,0,0,,-0.86
CUST_000189,2022-12-13 00:47:40.628810,Premium,Germany,Healthcare,101.66,15,13,31.66,1,4.4,4.9,Bank Transfer,0,0,,1.54
CUST_000190,2024-02-22 00:47:40.628810,Basic,US,Technology,24.53,10,7,9.32,2,103.7,6.8,Bank Transfer,1,0,,0.72
CUST_000191,2025-02-13 00:47:40.628810,Basic,US,Retail,22.74,14,12,86.41,0,13.0,10.0,Credit Card,1,0,,-3.32
CUST_000192,2023-01-22 00:47:40.628810,Enterprise,US,Finance,187.9,15,11,33.92,3,12.5,6.7,Bank Transfer,0,0,,-2.96
CUST_000193,2024-12-29 00:47:40.628810,Basic,Japan,Technology,40.04,23,6,175.72,3,46.3,7.8,Credit Card,0,0,,-0.22
CUST_000194,2025-04-05 00:47:40.628810,Starter,UK,Finance,5.32,23,12,22.9,0,19.5,8.1,Credit Card,1,0,,-2.53
CUST_000195,2025-06-17 00:47:40.628810,Basic,Germany,Technology,30.72,17,8,15.42,1,8.4,7.7,PayPal,1,0,,0.57
CUST_000196,2025-01-07 00:47:40.628810,Basic,Australia,Retail,36.96,18,4,25.36,2,5.5,7.7,Credit Card,1,0,,-2.13
CUST_000197,2024-03-20 00:47:40.628810,Premium,US,Technology,46.07,27,5,70.07,1,15.0,7.7,Credit Card,2,0,,-1.91
CUST_000198,2024-08-11 00:47:40.628810,Basic,US,Finance,22.29,19,10,132.36,1,0.5,7.6,Bank Transfer,0,0,,1.3
CUST_000199,2023-04-07 00:47:40.628810,Basic,US,Manufacturing,31.93,12,5,10.68,2,16.9,8.5,Credit Card,0,0,,-2.25
CUST_000200,2022-10-27 00:47:40.628810,Premium,UK,Healthcare,100.96,10,10,29.24,1,43.2,8.5,Credit Card,0,0,,-2.19
CUST_000201,2022-11-05 00:47:40.628810,Basic,UK,Technology,28.68,17,8,54.22,6,0.2,8.5,Credit Card,0,0,,-1.12
CUST_000202,2024-05-06 00:47:40.636274,Enterprise,Germany,Education,244.2,6,5,20.94,2,31.9,4.8,Credit Card,0,1,2024-12-27 00:47:40.636274,3.27
CUST_000203,2025-03-19 00:47:40.636274,Premium,US,Technology,80.94,15,9,53.74,5,9.5,7.3,Credit Card,0,0,,0.09
CUST_000204,2024-08-14 00:47:40.636274,Basic,Japan,Technology,29.86,14,13,38.0,0,4.5,4.9,PayPal,2,1,2025-03-26 00:47:40.636274,2.58
CUST_000205,2025-07-13 00:47:40.636274,Starter,US,Healthcare,8.26,20,3,7.42,3,54.3,6.8,Credit Card,0,0,,1.42
CUST_000206,2023-05-10 00:47:40.636274,Basic,Australia,Healthcare,29.77,15,8,71.75,2,0.4,6.7,Credit Card,0,0,,0.23
CUST_000207,2024-01-21 00:47:40.636274,Starter,US,Technology,11.14,20,9,27.04,0,22.8,7.8,Credit Card,0,0,,0.49
CUST_000208,2022-12-29 00:47:40.636274,Premium,US,Retail,85.72,18,3,29.36,3,5.9,8.2,Credit Card,1,0,,-3.75
CUST_000209,2023-12-11 00:47:40.636274,Basic,UK,Retail,27.35,22,9,12.45,5,33.5,10.0,Credit Card,1,0,,-1.65
CUST_000210,2023-03-04 00:47:40.636274,Basic,Australia,Finance,27.65,17,10,39.65,2,51.8,9.4,Bank Transfer,1,0,,-1.77
CUST_000211,2022-10-25 00:47:40.636274,Basic,US,Education,27.62,16,9,15.46,1,22.2,9.4,Credit Card,1,0,,-0.91
CUST_000212,2024-09-03 00:47:40.636274,Premium,US,Healthcare,43.48,16,11,79.78,4,4.2,6.6,Credit Card,2,0,,-1.22
CUST_000213,2024-06-24 00:47:40.636274,Basic,US,Technology,26.75,11,12,44.38,3,29.7,8.2,Credit Card,0,0,,-3.27
CUST_000214,2023-11-18 00:47:40.636274,Basic,US,Retail,25.57,25,14,2.59,2,9.7,8.8,Bank Transfer,1,0,,-3.63
CUST_000215,2024-04-28 00:47:40.636274,Premium,UK,Technology,68.43,16,11,15.61,2,1.4,7.4,Credit Card,0,0,,-1.42
CUST_000216,2025-03-20 00:47:40.636274,Premium,US,Education,74.06,15,8,104.02,1,18.9,8.2,Credit Card,0,0,,0.08
CUST_000217,2025-03-15 00:47:40.636274,Starter,US,Healthcare,7.14,11,5,43.11,2,23.2,5.2,Credit Card,0,0,,-1.88
CUST_000218,2023-10-14 00:47:40.636274,Enterprise,US,Education,235.94,18,12,37.07,1,16.3,8.3,Bank Transfer,1,0,,-4.11
CUST_000219,2025-03-22 00:47:40.636274,Premium,US,Technology,89.8,12,8,12.34,0,3.4,9.1,Credit Card,1,0,,-1.67
CUST_000220,2025-04-06 00:47:40.636274,Premium,France,Healthcare,74.0,7,6,32.96,4,39.3,9.4,Credit Card,0,0,,-2.42
CUST_000221,2022-11-14 00:47:40.636274,Basic,US,Finance,31.18,17,6,47.66,2,2.0,7.2,Credit Card,0,0,,0.54
CUST_000222,2022-09-22 00:47:40.636274,Basic,Canada,Education,30.17,20,14,52.46,0,12.3,8.8,Credit Card,0,0,,-2.28
CUST_000223,2024-08-29 00:47:40.636274,Enterprise,US,Technology,199.99,14,8,83.63,3,11.9,5.8,Credit Card,2,0,,-0.06
CUST_000224,2025-03-23 00:47:40.636274,Basic,US,Education,17.62,13,4,55.81,2,24.0,7.8,Credit Card,1,0,,-1.03
CUST_000225,2022-09-11 00:47:40.643641,Enterprise,US,Retail,151.96,16,8,13.23,1,17.8,6.0,Credit Card,1,0,,-1.06
CUST_000226,2025-02-03 00:47:40.643641,Enterprise,Japan,Healthcare,214.13,14,8,14.54,4,31.4,9.6,Credit Card,0,0,,-3.34
CUST_000227,2024-07-02 00:47:40.643641,Enterprise,UK,Healthcare,184.11,17,11,169.88,3,11.1,9.7,Credit Card,0,0,,-2.75
CUST_000228,2025-02-27 00:47:40.643641,Basic,Australia,Healthcare,28.99,5,6,25.6,0,51.6,4.8,Credit Card,0,0,,1.64
CUST_000229,2025-02-28 00:47:40.644766,Premium,US,Retail,81.73,26,12,15.22,1,48.6,6.2,Credit Card,0,0,,-3.5
CUST_000230,2024-03-23 00:47:40.644766,Premium,Canada,Technology,77.08,6,10,81.23,1,20.0,7.2,Credit Card,0,0,,0.8
CUST_000231,2023-04-13 00:47:40.644766,Basic,US,Finance,31.93,26,13,78.37,2,5.2,5.7,PayPal,0,0,,-1.82
CUST_000232,2024-11-14 00:47:40.645797,Basic,UK,Retail,14.54,16,14,150.32,0,97.1,6.5,Credit Card,1,0,,-1.4
CUST_000233,2024-02-29 00:47:40.645797,Basic,UK,Education,21.5,11,12,29.09,1,16.8,7.4,Credit Card,0,0,,-0.27
CUST_000234,2025-04-27 00:47:40.645797,Basic,Germany,Technology,27.65,14,8,3.07,3,26.4,7.3,Credit Card,0,0,,0.2
CUST_000235,2025-01-31 00:47:40.645797,Basic,US,Technology,30.66,2,9,10.79,1,0.6,9.1,PayPal,0,1,2025-10-02 00:47:40.645797,3.75
CUST_000236,2023-10-09 00:47:40.645797,Basic,US,Education,32.53,23,14,2.33,3,4.5,5.0,Credit Card,3,1,2024-03-20 00:47:40.645797,2.12
CUST_000237,2024-05-25 00:47:40.645797,Basic,UK,Technology,22.54,23,6,43.33,0,107.3,8.3,Credit Card,0,0,,-1.94
CUST_000238,2023-10-13 00:47:40.647544,Basic,US,Finance,31.34,2,14,3.78,1,36.6,7.6,Credit Card,0,1,2024-03-13 00:47:40.647544,3.05
CUST_000239,2024-01-21 00:47:40.647544,Premium,Japan,Technology,69.56,23,13,23.27,1,4.8,6.7,Credit Card,1,0,,1.08
CUST_000240,2023-04-29 00:47:40.647544,Basic,UK,Retail,31.95,22,11,11.68,2,13.0,9.2,Credit Card,0,0,,-4.73
CUST_000241,2024-10-22 00:47:40.648480,Premium,UK,Finance,89.73,13,8,20.07,2,17.3,7.2,Credit Card,1,0,,-1.06
CUST_000242,2023-11-11 00:47:40.648480,Premium,US,Healthcare,92.21,11,13,43.95,2,2.3,8.8,Credit Card,0,0,,-0.88
CUST_000243,2022-12-24 00:47:40.648480,Enterprise,US,Technology,208.12,26,5,82.62,2,9.5,6.9,Bank Transfer,0,0,,-2.4
CUST_000244,2023-10-09 00:47:40.648480,Premium,UK,Finance,87.85,13,4,16.65,2,25.2,9.1,PayPal,0,0,,-1.4
CUST_000245,2025-02-19 00:47:40.648480,Basic,Germany,Healthcare,40.04,9,11,7.4,0,56.0,4.8,PayPal,0,0,,1.94
CUST_000246,2025-06-28 00:47:40.648480,Premium,Canada,Education,98.16,10,12,76.14,4,26.7,8.3,Credit Card,0,0,,-1.38
CUST_000247,2022-12-22 00:47:40.649816,Basic,US,Finance,24.16,17,10,87.21,3,25.7,7.2,Bank Transfer,1,0,,0.06
CUST_000248,2024-12-25 00:47:40.649816,Enterprise,US,Finance,315.25,14,8,58.61,3,24.9,5.9,Credit Card,2,0,,0.03
CUST_000249,2025-02-17 00:47:40.649816,Starter,US,Finance,10.32,25,13,81.29,2,25.0,9.7,Credit Card,2,0,,-3.67
CUST_000250,2024-05-07 00:47:40.649816,Basic,US,Retail,35.36,21,13,46.36,4,43.8,9.3,Credit Card,2,0,,-1.94
CUST_000251,2022-09-15 00:47:40.649816,Premium,Germany,Technology,80.15,16,5,49.66,1,91.2,7.4,Credit Card,0,0,,0.13
CUST_000252,2024-01-21 00:47:40.651840,Premium,US,Technology,70.93,9,10,25.27,3,15.1,9.4,Bank Transfer,1,0,,-2.35
CUST_000253,2024-10-19 00:47:40.651840,Basic,US,Technology,30.17,20,11,28.57,2,5.5,5.4,Credit Card,2,0,,-1.41
CUST_000254,2023-08-03 00:47:40.651840,Basic,US,Technology,30.87,14,6,13.87,0,32.7,6.0,Bank Transfer,1,0,,0.78
CUST_000255,2025-02-27 00:47:40.651840,Basic,Australia,Technology,24.92,15,13,56.29,3,36.1,7.9,Credit Card,2,0,,-1.02
CUST_000256,2024-03-04 00:47:40.651840,Premium,Japan,Education,83.56,10,14,154.0,0,0.4,7.7,Credit Card,0,0,,-2.12
CUST_000257,2023-06-22 00:47:40.651840,Basic,US,Healthcare,31.24,14,4,17.67,1,4.3,6.9,Credit Card,0,0,,0.29
CUST_000258,2023-12-12 00:47:40.651840,Basic,France,Technology,30.05,18,14,29.0,1,2.9,7.5,Credit Card,2,0,,0.26
CUST_000259,2024-08-28 00:47:40.651840,Premium,Germany,Manufacturing,73.65,23,4,18.58,4,19.0,7.2,Credit Card,0,0,,-0.74
CUST_000260,2023-02-01 00:47:40.651840,Basic,Japan,Manufacturing,26.78,10,11,61.2,3,15.6,9.9,Credit Card,1,0,,-3.13
CUST_000261,2023-11-06 00:47:40.651840,Premium,Canada,Retail,86.44,20,6,50.48,1,21.8,6.8,Credit Card,0,0,,1.18
CUST_000262,2025-07-01 00:47:40.651840,Basic,US,Finance,38.33,17,3,10.73,2,17.5,5.5,Credit Card,0,0,,-0.38
CUST_000263,2023-11-12 00:47:40.651840,Premium,Germany,Retail,67.91,9,10,39.26,2,6.8,6.7,Credit Card,0,0,,1.07
CUST_000264,2024-12-17 00:47:40.651840,Premium,Canada,Technology,51.64,15,4,11.24,1,0.1,10.0,Credit Card,0,0,,-1.94
CUST_000265,2024-10-15 00:47:40.651840,Basic,US,Technology,40.33,11,7,10.56,3,9.0,8.8,Bank Transfer,2,0,,-1.34
CUST_000266,2024-01-23 00:47:40.651840,Basic,UK,Technology,26.92,22,9,22.08,1,33.2,5.4,Credit Card,1,0,,0.22
CUST_000267,2024-11-23 00:47:40.651840,Basic,Japan,Retail,28.49,17,14,38.35,4,1.3,7.5,Credit Card,0,0,,-1.1
CUST_000268,2024-12-10 00:47:40.651840,Basic,Canada,Education,28.93,20,5,20.9,1,54.6,7.0,Bank Transfer,0,0,,-0.77
CUST_000269,2024-09-02 00:47:40.651840,Basic,US,Education,33.95,7,13,57.03,3,3.0,6.9,Credit Card,2,0,,-1.73
CUST_000270,2024-01-07 00:47:40.651840,Starter,Canada,Healthcare,10.62,5,4,2.71,1,8.7,10.0,Credit Card,0,0,,0.25
CUST_000271,2023-12-18 00:47:40.651840,Basic,UK,Manufacturing,31.06,18,10,19.9,1,6.9,5.1,Credit Card,1,0,,-0.66
CUST_000272,2024-05-12 00:47:40.651840,Basic,Australia,Healthcare,35.76,10,6,127.97,2,0.9,4.4,PayPal,0,1,2024-12-03 00:47:40.651840,2.68
CUST_000273,2024-05-27 00:47:40.651840,Premium,Canada,Healthcare,116.77,13,13,76.39,3,7.1,6.9,PayPal,0,0,,0.12
CUST_000274,2024-01-24 00:47:40.651840,Enterprise,US,Healthcare,257.71,8,7,2.04,3,9.1,7.1,Credit Card,4,1,2024-11-07 00:47:40.651840,2.18
CUST_000275,2022-10-21 00:47:40.651840,Enterprise,US,Finance,153.18,3,3,5.03,1,4.5,5.6,Credit Card,0,1,2023-03-28 00:47:40.651840,4.17
CUST_000276,2025-04-04 00:47:40.651840,Basic,UK,Technology,31.1,19,7,46.22,0,27.6,7.7,Credit Card,0,0,,0.71
CUST_000277,2025-01-09 00:47:40.651840,Enterprise,US,Education,228.85,17,4,93.21,2,8.5,5.9,Credit Card,0,0,,0.38
CUST_000278,2023-03-03 00:47:40.651840,Premium,France,Manufacturing,53.39,12,9,151.93,4,0.2,5.2,Credit Card,0,0,,-0.9
CUST_000279,2023-12-29 00:47:40.651840,Premium,UK,Finance,75.34,8,13,139.18,1,29.0,8.4,Bank Transfer,0,0,,-3.59
CUST_000280,2025-04-18 00:47:40.651840,Basic,US,Healthcare,36.03,11,4,67.52,2,21.6,5.8,Credit Card,0,0,,-0.03
CUST_000281,2025-07-10 00:47:40.651840,Starter,US,Technology,11.62,14,8,8.23,3,12.7,7.1,Credit Card,1,0,,1.0
CUST_000282,2023-09-03 00:47:40.651840,Basic,Japan,Healthcare,34.17,18,13,30.52,3,2.1,7.4,Credit Card,0,0,,0.13
CUST_000283,2024-10-23 00:47:40.651840,Premium,Germany,Technology,82.52,21,4,91.46,2,17.3,7.2,Bank Transfer,0,0,,-0.67
CUST_000284,2024-01-28 00:47:40.651840,Premium,US,Technology,53.24,11,7,5.08,2,1.0,7.4,Credit Card,0,0,,-0.11
CUST_000285,2024-08-21 00:47:40.651840,Basic,Australia,Technology,31.3,15,12,14.44,5,64.2,7.6,Bank Transfer,0,0,,-1.63
CUST_000286,2023-01-25 00:47:40.651840,Premium,US,Manufacturing,87.75,20,5,4.31,1,17.1,6.2,Credit Card,0,0,,-0.13
CUST_000287,2023-02-23 00:47:40.651840,Starter,France,Healthcare,10.52,23,12,161.89,1,7.1,10.0,Bank Transfer,1,0,,-3.48
CUST_000288,2025-06-28 00:47:40.659561,Premium,UK,Healthcare,78.91,21,5,5.48,1,26.5,7.8,Bank Transfer,0,0,,-1.1
CUST_000289,2024-11-30 00:47:40.659933,Enterprise,US,Retail,176.87,8,8,29.49,3,20.2,7.9,Bank Transfer,0,0,,1.04
CUST_000290,2025-02-13 00:47:40.659933,Basic,US,Healthcare,26.79,14,6,90.84,2,4.6,6.6,Credit Card,0,0,,-0.35
CUST_000291,2024-09-15 00:47:40.659933,Enterprise,US,Retail,202.39,25,14,204.74,2,22.4,7.9,Credit Card,0,0,,-3.61
CUST_000292,2025-05-05 00:47:40.659933,Enterprise,US,Retail,139.93,6,3,48.41,1,8.2,6.4,Credit Card,1,0,,-0.68
CUST_000293,2023-06-22 00:47:40.659933,Basic,US,Manufacturing,22.4,10,6,68.64,0,24.8,6.7,Credit Card,2,0,,-0.66
CUST_000294,2024-09-17 00:47:40.659933,Basic,Germany,Healthcare,35.61,26,8,42.0,1,9.7,8.9,Credit Card,1,0,,-3.81
CUST_000295,2023-02-18 00:47:40.659933,Basic,US,Healthcare,23.55,12,4,29.54,2,4.3,8.9,Credit Card,1,0,,-3.5
CUST_000296,2024-10-29 00:47:40.662816,Premium,US,Healthcare,66.67,23,4,50.94,0,13.7,8.1,Credit Card,1,0,,-3.81
CUST_000297,2025-04-23 00:47:40.662816,Basic,US,Technology,29.46,20,9,28.61,0,32.5,5.4,Credit Card,0,0,,1.07
CUST_000298,2023-10-25 00:47:40.662816,Premium,Germany,Technology,97.47,23,5,66.58,2,145.5,6.1,PayPal,0,0,,-0.96
CUST_000299,2023-07-02 00:47:40.662816,Premium,Canada,Retail,100.02,16,9,73.02,2,2.4,7.7,Bank Transfer,1,0,,-0.66
CUST_000300,2025-04-27 00:47:40.662816,Enterprise,France,Technology,225.85,12,5,32.49,3,7.5,6.4,Credit Card,0,0,,-0.37
CUST_000301,2023-07-16 00:47:40.662816,Premium,Germany,Education,50.86,0,8,34.76,1,66.6,6.4,Credit Card,0,0,,0.98
CUST_000302,2024-05-13 00:47:40.662816,Basic,UK,Technology,29.66,25,11,4.79,2,5.0,9.2,Credit Card,0,0,,-3.7
CUST_000303,2024-02-22 00:47:40.662816,Premium,Australia,Healthcare,96.3,3,5,15.08,5,28.4,9.1,Credit Card,0,0,,0.21
CUST_000304,2024-12-19 00:47:40.662816,Premium,US,Healthcare,53.14,22,4,89.93,0,33.0,6.8,Credit Card,0,0,,0.76
CUST_000305,2023-07-24 00:47:40.662816,Starter,US,Finance,9.94,6,14,2.46,1,61.0,8.5,Credit Card,1,0,,-2.76
CUST_000306,2023-04-07 00:47:40.662816,Basic,Australia,Healthcare,19.34,18,4,118.75,2,69.9,5.7,Credit Card,0,0,,1.06
CUST_000307,2024-09-04 00:47:40.662816,Basic,US,Technology,36.88,8,13,66.15,2,6.5,5.6,Credit Card,0,0,,-1.63
CUST_000308,2024-03-20 00:47:40.662816,Basic,US,Technology,31.45,0,3,8.93,5,38.5,7.8,PayPal,0,1,2024-07-11 00:47:40.662816,3.7
CUST_000309,2024-07-20 00:47:40.662816,Premium,US,Healthcare,95.89,18,3,152.7,2,50.0,6.8,Credit Card,1,0,,-1.0
CUST_000310,2023-03-26 00:47:40.662816,Basic,US,Technology,33.75,11,11,11.88,4,38.0,6.6,Credit Card,1,0,,-1.3
CUST_000311,2025-05-28 00:47:40.662816,Basic,US,Manufacturing,22.17,28,8,2.91,0,20.9,7.5,Bank Transfer,0,0,,-0.22
CUST_000312,2024-07-15 00:47:40.662816,Enterprise,Canada,Technology,253.29,1,9,17.82,0,24.2,6.9,Credit Card,2,1,2025-01-31 00:47:40.662816,3.91
CUST_000313,2023-03-27 00:47:40.662816,Basic,France,Technology,27.25,17,4,21.18,1,51.3,8.9,Credit Card,0,0,,-0.76
CUST_000314,2024-02-25 00:47:40.662816,Premium,France,Finance,95.09,0,14,63.3,2,40.3,5.5,Credit Card,1,1,2024-08-09 00:47:40.662816,2.41
CUST_000315,2024-08-25 00:47:40.662816,Premium,US,Education,69.56,24,12,22.22,3,59.7,7.2,Bank Transfer,0,0,,0.39
CUST_000316,2024-12-08 00:47:40.662816,Premium,US,Healthcare,83.45,14,8,114.47,1,63.8,5.5,Credit Card,0,0,,-0.17
CUST_000317,2023-05-26 00:47:40.662816,Premium,Germany,Education,73.89,19,3,62.75,1,78.6,8.2,Credit Card,0,0,,-2.02
CUST_000318,2025-04-29 00:47:40.662816,Basic,UK,Technology,20.99,14,12,129.56,1,29.1,5.9,PayPal,1,0,,-1.92
CUST_000319,2022-11-27 00:47:40.662816,Starter,Canada,Retail,10.42,17,3,25.57,4,57.2,8.2,Credit Card,2,0,,-1.45
CUST_000320,2024-04-18 00:47:40.662816,Starter,US,Technology,13.3,22,14,38.44,1,29.0,5.0,PayPal,2,1,2024-08-28 00:47:40.662816,3.05
CUST_000321,2022-12-18 00:47:40.662816,Premium,US,Retail,68.76,13,7,102.94,1,78.7,6.3,Credit Card,0,0,,0.03
CUST_000322,2023-08-01 00:47:40.662816,Enterprise,Australia,Manufacturing,75.63,18,4,55.32,2,0.0,7.3,Credit Card,0,0,,0.08
CUST_000323,2023-10-31 00:47:40.662816,Basic,UK,Manufacturing,30.68,11,11,72.02,2,1.1,6.9,Credit Card,0,0,,-2.78
CUST_000324,2024-04-07 00:47:40.668045,Enterprise,UK,Technology,194.46,6,6,43.9,3,1.4,10.0,PayPal,2,0,,-0.68
CUST_000325,2024-04-17 00:47:40.668642,Premium,UK,Finance,82.47,9,3,1.79,2,10.6,8.3,Credit Card,0,0,,-1.06
CUST_000326,2025-05-30 00:47:40.668642,Basic,US,Retail,32.84,13,3,145.3,5,41.3,5.5,Credit Card,0,0,,-0.3
CUST_000327,2024-06-17 00:47:40.668642,Premium,US,Technology,82.48,13,6,39.35,2,108.5,8.8,Credit Card,0,0,,-3.19
CUST_000328,2023-04-23 00:47:40.668642,Basic,Japan,Retail,29.29,20,13,23.58,2,0.4,7.2,PayPal,1,0,,-1.88
CUST_000329,2023-09-14 00:47:40.668642,Premium,US,Technology,83.68,12,8,25.84,2,4.6,7.6,Credit Card,0,0,,1.79
CUST_000330,2023-12-25 00:47:40.668642,Enterprise,Japan,Finance,231.5,20,10,26.16,1,3.7,7.7,Credit Card,1,0,,-0.52
CUST_000331,2025-02-25 00:47:40.668642,Premium,UK,Technology,69.39,10,9,5.83,1,0.4,6.4,Credit Card,0,0,,0.76
CUST_000332,2023-12-24 00:47:40.669579,Basic,US,Manufacturing,29.31,16,12,14.96,2,16.5,7.1,Credit Card,2,0,,-1.97
CUST_000333,2023-07-29 00:47:40.669579,Basic,US,Technology,32.74,15,14,2.42,2,10.5,1.9,Credit Card,0,1,2024-07-21 00:47:40.669579,4.75
CUST_000334,2022-09-08 00:47:40.670212,Basic,Japan,Technology,23.12,4,9,4.98,4,38.3,6.8,Credit Card,0,1,2023-04-30 00:47:40.670212,4.24
CUST_000335,2023-09-08 00:47:40.670212,Basic,US,Healthcare,41.44,15,8,8.52,4,8.7,5.4,PayPal,0,1,2023-10-22 00:47:40.670212,2.28
CUST_000336,2024-11-23 00:47:40.670212,Premium,UK,Finance,67.31,13,10,81.45,1,11.6,5.8,Credit Card,0,0,,-0.17
CUST_000337,2024-01-30 00:47:40.670212,Basic,US,Retail,34.86,10,8,76.38,3,14.1,5.3,Credit Card,1,0,,-1.37
CUST_000338,2024-07-17 00:47:40.670212,Premium,Canada,Technology,83.53,17,7,4.41,3,13.3,10.0,Credit Card,1,0,,-1.66
CUST_000339,2024-01-21 00:47:40.670212,Basic,Japan,Healthcare,25.87,1,3,10.53,1,6.8,9.5,Bank Transfer,0,1,2024-03-10 00:47:40.670212,2.29
CUST_000340,2024-12-07 00:47:40.670212,Basic,US,Manufacturing,38.27,18,9,11.73,4,38.7,7.6,Credit Card,1,1,2025-11-07 00:47:40.670212,2.31
CUST_000341,2023-02-09 00:47:40.670212,Basic,UK,Finance,39.45,8,14,58.59,5,43.0,10.0,Bank Transfer,1,0,,-3.93
CUST_000342,2023-08-10 00:47:40.670212,Premium,UK,Retail,91.85,13,4,103.32,0,52.7,5.7,Credit Card,1,0,,-1.12
CUST_000343,2023-10-14 00:47:40.670212,Basic,Germany,Healthcare,27.06,7,4,79.81,2,9.8,6.2,Bank Transfer,0,0,,0.19
CUST_000344,2023-02-05 00:47:40.670212,Enterprise,US,Technology,163.3,19,8,41.29,1,3.2,4.9,Credit Card,1,1,2024-01-11 00:47:40.670212,3.22
CUST_000345,2022-09-04 00:47:40.670212,Premium,UK,Manufacturing,67.38,15,9,4.97,0,16.6,6.5,Bank Transfer,0,0,,1.15
CUST_000346,2024-11-23 00:47:40.670212,Premium,Japan,Finance,108.96,19,13,146.5,2,38.2,10.0,Bank Transfer,1,0,,-2.36
CUST_000347,2023-05-21 00:47:40.670212,Enterprise,Canada,Finance,152.76,18,4,33.9,2,1.6,6.0,Credit Card,0,0,,0.79
CUST_000348,2024-06-23 00:47:40.670212,Enterprise,US,Technology,220.86,19,5,82.42,4,36.7,8.1,Credit Card,0,0,,-1.55
CUST_000349,2024-02-12 00:47:40.670212,Enterprise,Canada,Manufacturing,181.3,8,9,3.45,1,43.3,9.1,Credit Card,2,0,,-1.41
CUST_000350,2025-04-18 00:47:40.670212,Basic,US,Finance,28.41,20,3,40.93,3,26.8,8.7,Bank Transfer,0,0,,-2.85
CUST_000351,2023-02-05 00:47:40.670212,Premium,US,Technology,88.93,14,4,43.01,1,28.7,4.4,Credit Card,0,1,2023-03-07 00:47:40.670212,4.09
CUST_000352,2022-08-18 00:47:40.670212,Basic,US,Education,30.27,19,14,129.9,4,13.8,9.4,Credit Card,0,0,,-3.92
CUST_000353,2024-06-09 00:47:40.670212,Basic,US,Finance,26.97,25,14,14.52,4,39.5,6.0,Credit Card,0,0,,-2.94
CUST_000354,2023-07-03 00:47:40.670212,Starter,US,Education,7.61,9,8,54.35,2,8.8,10.0,Bank Transfer,2,0,,-1.65
CUST_000355,2023-02-15 00:47:40.670212,Basic,US,Retail,36.51,21,11,118.69,1,14.3,8.6,Credit Card,1,0,,-2.35
CUST_000356,2025-02-24 00:47:40.670212,Premium,Germany,Education,91.95,11,6,26.28,2,3.9,7.7,Credit Card,0,0,,-0.23
CUST_000357,2023-09-10 00:47:40.670212,Enterprise,US,Retail,180.74,20,3,6.98,2,1.6,5.5,Credit Card,0,0,,1.72
CUST_000358,2023-10-14 00:47:40.670212,Premium,US,Education,96.59,7,6,80.21,2,8.0,10.0,Credit Card,1,0,,-2.15
CUST_000359,2024-11-04 00:47:40.670212,Basic,US,Technology,26.21,4,14,116.79,0,6.3,8.8,Bank Transfer,0,0,,0.55
CUST_000360,2023-11-10 00:47:40.670212,Basic,US,Technology,34.65,10,12,77.23,0,19.1,7.4,Credit Card,0,0,,0.15
CUST_000361,2022-09-13 00:47:40.670212,Premium,US,Finance,65.37,23,3,72.25,5,33.0,7.6,Credit Card,0,0,,-1.01
CUST_000362,2023-10-23 00:47:40.670212,Starter,US,Technology,8.87,20,4,78.71,4,2.9,8.0,Credit Card,0,0,,-1.09
CUST_000363,2023-04-03 00:47:40.670212,Basic,Canada,Healthcare,27.41,3,6,103.87,5,12.2,7.0,Credit Card,1,0,,1.04
CUST_000364,2023-09-18 00:47:40.670212,Basic,UK,Technology,27.63,13,3,67.25,2,35.7,7.3,Credit Card,0,0,,1.44
CUST_000365,2023-04-15 00:47:40.670212,Starter,Germany,Retail,13.63,0,14,163.77,2,9.4,7.2,Credit Card,0,1,2023-10-13 00:47:40.670212,2.58
CUST_000366,2024-10-30 00:47:40.670212,Premium,US,Finance,104.17,21,5,90.84,2,46.4,4.5,Credit Card,0,0,,1.82
CUST_000367,2024-06-20 00:47:40.670212,Basic,UK,Retail,21.58,8,11,9.9,3,23.2,8.9,Credit Card,0,0,,-2.41
CUST_000368,2023-03-09 00:47:40.697178,Basic,Australia,Technology,24.89,16,12,0.24,1,44.3,10.0,Credit Card,0,0,,-2.23
CUST_000369,2023-06-02 00:47:40.697178,Enterprise,Australia,Healthcare,204.47,22,10,1.93,2,6.3,8.1,Credit Card,0,0,,-0.64
CUST_000370,2024-07-26 00:47:40.697178,Starter,US,Technology,7.47,11,10,5.21,2,45.6,7.7,Credit Card,0,1,2025-07-06 00:47:40.697178,2.03
CUST_000371,2023-11-09 00:47:40.697178,Basic,Canada,Education,29.94,20,3,32.23,2,8.9,7.9,Credit Card,0,0,,0.25
CUST_000372,2023-04-08 00:47:40.699202,Premium,Australia,Technology,85.53,13,5,31.57,3,11.3,4.5,PayPal,2,1,2024-02-12 00:47:40.699202,3.1
CUST_000373,2025-07-17 00:47:40.699202,Premium,France,Education,64.18,6,10,94.8,1,11.4,6.2,Credit Card,0,0,,-0.36
